공고구분,공고번호,공고차수,판단번호,항목번호,입찰명,발주기관코드,발주기관,계약방법,입찰방법,낙찰자결정방법,개찰일시,개찰일자,입찰결과
긴급공고,LKH0026,1,12516,***,25년 00부대 제초관리 용역,2025,LKH,제6128부대,제한경쟁,총액제,적격심사제,202504091030,20250409
긴급공고,LGI0025,1,12514,001,'25-2차 부대계약 부식(식육가공품류) 구매,2025,LGI,제3군수지원여단,제한경쟁,단가제,적격심사제,202504091030,20250409
긴급공고,LDH0341,1,11988,***,"(기동) 시일,평면형 구매",2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202504091300,20250409
긴급공고,LDH0335,1,12578,***,"K1 호스,성형식 등 2종 구매",2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202504091300,20250409
긴급공고,LDH0339,1,11986,***,(자재) 도장자재 단조철선 등 16종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202504091300,20250409
긴급공고,LDH0268,1,06901,***,"도포기, 궤도차체용 외주정비 용역",2025,LDH,육군종합정비창,2단계경쟁(동시),총액제,최저가격제,202504091300,20250409
긴급공고,LDH0340,1,11987,***,(일장) 교량가설단정 부력블럭51 등 2종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202504091300,20250409
정상공고,LDG0030,1,12213,***,25~26년 과학화 경계시스템 외주정비 용역,2025,LDG,육군 탄약지원사령부,제한경쟁,총액제,적격심사제,202504091030,20250409
정정공고,LCF0055,2,10814,***,"링,지지용 등 402항목 생산능력제조(궤도)",2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202504091100,20250409
긴급공고,LCF0054,1,02850,***,"튜브, 신장형, 주사 세트용 등 10항목 구매(의무)",2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202504091300,20250409
긴급공고,LCF0053,1,02241,***,나프탈렌(화장실용) 등 26항목 구매(의무),2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202504091100,20250409
긴급공고,LCF0051,1,06841,***,충전햄머드릴 등 4항목 구매(궤도공구),2025,LCF,육군군수사령부,일반경쟁,총액제,적격심사제,202504091100,20250409
정상공고,HDM0022,1,12765,***,'25년 에이스가든 김치류 구매,2025,HDM,공군제17전투비행단,일반경쟁,총액제,적격심사제,202504091030,20250409
긴급공고,HCL0026,1,09865,***,항-25-005 엑스선기,2025,HCL,공군사관학교,제한경쟁,총액제,적격심사제,202504091100,20250409
긴급공고,HCF0100,1,07763,***,'25~'26 항공기 전기계통 창정비장비 유지보수,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202504091030,20250409
재공고,HCF0029,3,04023,***,군사경찰 헬멧 제조,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202504091030,20250409
긴급공고,HCF0094,1,12318,***,25-H-06 '25~'26 피아식별장치 점검 시험세트,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202504091030,20250409
긴급공고,HCF0096,1,11726,***,학군단 가방 제조,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202504091030,20250409
긴급공고,HCF0097,1,11564,***,"윤활유(유압액, 내화용(HYD) 구매",2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202504091030,20250409
긴급공고,HCF0098,1,04229,***,25-H-34 무게측정용 저울,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202504091030,20250409
재공고,HCF0052,2,06947,***,군사경찰 방탄헬멧 제조,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202504091030,20250409
긴급공고,HCF0099,1,04243,***,25-H-38 전원 공급기(B-9),2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202504091030,20250409
긴급공고,HCF0095,1,12323,***,25-H-09 1.5GHz 오실로스코프,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202504091030,20250409
긴급공고,HCF0101,1,12760,***,'25 방공관제레이더 증폭기(PDA) 외주정비,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202504091030,20250409
긴급공고,HCF0102,1,12735,***,'25 방공관제레이더 증폭기(PDD) 외주정비,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202504091030,20250409
재공고,ERA0002,2,3003N,***,"지지대,위장차단 체계용",2025,ERA,우주지휘통신총괄계약팀,제한경쟁,총액제,적격심사제,202504091100,20250409
정상공고,EBH0010,1,2035,***,"수신기-송신기,무전기용",2025,EBH,해상공중전력운영계약팀,일반경쟁,총액제,적격심사제,202504091500,20250409
정상공고,EBB0055,1,4013E,***,K계열전차 포신 부품류(제조),2025,EBB,지상공통전력운영계약팀,일반경쟁,총액제,적격심사제,202504091100,20250409
정상공고,EBB0045,1,1031,***,25년 격발장치부품류,2025,EBB,지상공통전력운영계약팀,일반경쟁,총액제,적격심사제,202504091430,20250409
정상공고,EBB0053,1,0036,***,"플라스틱표적지(E,F형)",2025,EBB,지상공통전력운영계약팀,일반경쟁,총액제,적격심사제,202504091300,20250409
정상공고,EBB0048,1,9091A,***,K-1 전차부품,2025,EBB,지상공통전력운영계약팀,일반경쟁,총액제,적격심사제,202504081400,20250408
정상공고,UMM0273,1,08319,***,(257029-D) 외과장비운영소모품(1) 33품목 구매,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202504081100,20250408
정상공고,UMM0259,1,06762,***,25-F-다목적작업차 등 10종 구매(259047-F),2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202504081100,20250408
